,name,image,height,width,boxes,relative_boxes,annotations,anno_type,relative_annotations,iou_score,max_iou_score,num_of_annotations,avg_score
75,1651bfbe7d92de70.jpg,/Zebra/1651bfbe7d92de70.jpg,685,1024,"[[9.136425971984863, 89.6102523803711, 1023.0983276367188, 669.4927978515625]]","[[0.008922290988266468, 0.13081788668667313, 0.9991194605827332, 0.9773617486884124]]","[[17.067007999999998, 12.795800000000002, 1023.147008, 684.147175]]",<class 'list'>,"[[0.016666999999999998, 0.018680000000000002, 0.999167, 0.998755]]",[[0.9291552272621302]],[0.9291552272621302],1,0.9291552272621302
76,5127d1a38c5c52c6.jpg,/Zebra/5127d1a38c5c52c6.jpg,683,1024,[],[],"[[0.0, 0.0, 1023.36, 682.3593460000001]]",<class 'list'>,"[[0.0, 0.0, 0.999375, 0.9990620000000001]]",[[]],[0],1,0.0
77,531f4673c0109ac1.jpg,/Zebra/531f4673c0109ac1.jpg,813,1024,"[[68.0824203491211, 48.5013427734375, 1024.0, 742.1322021484375]]","[[0.06648673862218857, 0.05965724818380996, 1.0, 0.9128317369599477]]","[[101.64735999999999, 41.402838, 1022.7456, 780.3800010000001]]",<class 'list'>,"[[0.09926499999999999, 0.050926000000000006, 0.998775, 0.9598770000000001]]",[[0.9541994844551331]],[0.9541994844551331],1,0.9541994844551333
78,0fe36fb467c04d05.jpg,/Zebra/0fe36fb467c04d05.jpg,683,1024,"[[0.0, 55.10725021362305, 745.38818359375, 673.6642456054688]]","[[0.0, 0.08068411451482145, 0.7279181480407715, 0.9863312527166453]]","[[0.0, 44.000226000000005, 734.999552, 682.000088]]",<class 'list'>,"[[0.0, 0.06442200000000001, 0.717773, 0.998536]]",[[0.979581458381641]],[0.979581458381641],1,0.979581458381641
79,26309cc5d298e8cb.jpg,/Zebra/26309cc5d298e8cb.jpg,578,1024,"[[662.4987182617188, 176.345703125, 919.6595458984375, 500.7247009277344], [56.417213439941406, 16.363866806030273, 215.39242553710938, 319.59063720703125]]","[[0.6469714045524597, 0.3050963721885813, 0.8981050252914429, 0.8663057109476373], [0.05509493499994278, 0.028311188245727117, 0.21034416556358337, 0.552924977866836]]","[[52.48, 17.942276, 215.04, 319.75827], [659.2, 179.423338, 913.28, 504.308468]]",<class 'list'>,"[[0.05125, 0.031042, 0.21, 0.553215], [0.64375, 0.310421, 0.891875, 0.872506]]","[[0.23312525788194552, 0.9944180075604303], [0.9851956191613574, 0.23411961147007415]]","[0.9944180075604303, 0.9851956191613574]",2,0.989806813360894
80,120abdd9b19036b5.jpg,/Zebra/120abdd9b19036b5.jpg,692,1024,"[[0.0, 35.06474685668945, 670.8133544921875, 683.09326171875], [277.65478515625, 287.40887451171875, 786.6734619140625, 683.8414306640625]]","[[0.0, 0.05067159950388649, 0.6550911664962769, 0.9871289909230492], [0.2711472511291504, 0.4153307435140444, 0.7682358026504517, 0.9882101599191655]]","[[0.0, 26.886276, 787.2, 691.3599]]",<class 'list'>,"[[0.0, 0.038853, 0.76875, 0.999075]]","[[0.9243962059880423, 0.6791586030456894]]",[0.9243962059880423],1,0.9243962059880424
81,0dbbe51cec818373.jpg,/Zebra/0dbbe51cec818373.jpg,1024,683,[],[],"[[65.993509, 0.0, 622.7730600000001, 1023.36]]",<class 'list'>,"[[0.096623, 0.0, 0.9118200000000002, 0.999375]]",[[]],[0],1,0.0
82,2218c2ef4ba63318.jpg,/Zebra/2218c2ef4ba63318.jpg,683,1024,"[[174.11288452148438, 328.1305236816406, 370.9000549316406, 499.192138671875], [582.4363403320312, 324.12890625, 837.9410400390625, 542.4948120117188], [579.7205810546875, 367.21563720703125, 801.5914916992188, 544.0916137695312]]","[[0.17003211379051208, 0.48042536410196285, 0.3622070848941803, 0.7308816085971815], [0.5687854886054993, 0.47456648060029283, 0.818301796913147, 0.7942823016276995], [0.5661333799362183, 0.5376510061596358, 0.7828041911125183, 0.7966202251384059]]","[[173.44, 336.374085, 368.64, 495.91195700000003]]",<class 'list'>,"[[0.169375, 0.49249499999999996, 0.36, 0.726079]]","[[0.9841456680807507, 0.4557238247173863, 0.4586474679715183]]",[0.9841456680807507],1,0.9841456680807508
83,2da8ad7cf851d8f1.jpg,/Zebra/2da8ad7cf851d8f1.jpg,954,1024,"[[332.2289733886719, 99.33573913574219, 796.3282470703125, 745.3693237304688], [134.84512329101562, 385.7177734375, 456.01727294921875, 738.3673706054688], [707.6400146484375, 361.7693176269531, 978.3486328125, 663.0812377929688], [8.467370986938477, 367.1768493652344, 64.18498992919922, 677.0491333007812]]","[[0.3244423568248749, 0.10412551272090376, 0.777664303779602, 0.7813095636587722], [0.13168469071388245, 0.40431632435796644, 0.44532936811447144, 0.7739699901524829], [0.6910547018051147, 0.3792131212022569, 0.955418586730957, 0.695053708378374], [0.008268916979432106, 0.38488139346460626, 0.06268065422773361, 0.7096951082817413]]","[[135.558144, 390.184092, 456.41113600000006, 734.5218060000001], [784.091136, 350.19050400000003, 914.772992, 661.3624080000001]]",<class 'list'>,"[[0.132381, 0.40899800000000003, 0.44571400000000005, 0.769939], [0.765714, 0.367076, 0.893333, 0.6932520000000001]]","[[0.5654507024262968, 0.9928232475779493, 0.39125972841362217, 0.612916529858407], [0.5180125164925453, 0.3621731078568751, 0.8833589886247911, 0.15518246833490695]]","[0.9928232475779493, 0.8833589886247911]",2,0.9380911181013702
84,fe4384825aa01b9f.jpg,/Zebra/fe4384825aa01b9f.jpg,683,1024,"[[185.50155639648438, 22.712596893310547, 1024.0, 676.6888427734375]]","[[0.18115386366844177, 0.03325416821860988, 1.0, 0.9907596526697474]]","[[179.84, 10.891801, 1023.36, 682.3593460000001]]",<class 'list'>,"[[0.175625, 0.015947, 0.999375, 0.9990620000000001]]",[[0.9837609944783245]],[0.9837609944783245],1,0.9837609944783244
85,84e2807651377c2e.jpg,/Zebra/84e2807651377c2e.jpg,711,1024,"[[273.0674743652344, 284.5267639160156, 877.7091064453125, 572.6953125]]","[[0.2666674554347992, 0.40017828961464924, 0.8571377992630005, 0.8054786392405063]]","[[272.0, 229.00030200000003, 876.000256, 572.999877]]",<class 'list'>,"[[0.265625, 0.32208200000000003, 0.855469, 0.8059069999999999]]",[[0.9455186245464076]],[0.9455186245464076],1,0.9455186245464076
86,121014acb09d467c.jpg,/Zebra/121014acb09d467c.jpg,680,1024,"[[421.15185546875, 106.7812728881836, 868.1095581054688, 596.2911987304688]]","[[0.41128110885620117, 0.15703128365909352, 0.8477632403373718, 0.876898821662454]]","[[417.28, 110.13212, 896.0, 601.24308]]",<class 'list'>,"[[0.4075, 0.161959, 0.875, 0.884181]]",[[0.9720021113277431]],[0.9720021113277431],1,0.9720021113277432
87,0e918a593237227e.jpg,/Zebra/0e918a593237227e.jpg,724,1024,"[[312.4590759277344, 221.2442169189453, 771.7238159179688, 548.6715698242188], [568.4420166015625, 13.986035346984863, 844.8966674804688, 215.8178253173828]]","[[0.3051358163356781, 0.30558593497091896, 0.7536365389823914, 0.7578336599782027], [0.5551191568374634, 0.019317728379813347, 0.8250944018363953, 0.29809091894666134]]","[[314.24, 221.04443999999998, 771.84, 541.398512]]",<class 'list'>,"[[0.306875, 0.30530999999999997, 0.75375, 0.747788]]","[[0.9916249692030191, 0.4720040528982328]]",[0.9916249692030191],1,0.9916249692030192
88,6ac06823719f3218.jpg,/Zebra/6ac06823719f3218.jpg,768,1024,"[[152.00039672851562, 0.0, 1024.0, 731.4466552734375]]","[[0.14843788743019104, 0.0, 1.0, 0.9524044990539551]]","[[151.68, 0.0, 1023.36, 767.360256]]",<class 'list'>,"[[0.148125, 0.0, 0.999375, 0.999167]]",[[0.9761221065932221]],[0.9761221065932221],1,0.976122106593222
89,276dba243634cd52.jpg,/Zebra/276dba243634cd52.jpg,768,1024,"[[801.8224487304688, 327.40789794921875, 973.9773559570312, 446.7489318847656], [4.374719142913818, 360.7396545410156, 132.47900390625, 435.3085021972656], [441.93212890625, 351.67413330078125, 545.6793823242188, 412.99609375]]","[[0.7830297350883484, 0.4263123671213786, 0.9511497616767883, 0.581704338391622], [0.004272186663001776, 0.46971309185028076, 0.12937402725219727, 0.5668079455693563], [0.43157434463500977, 0.45790902773539227, 0.5328900218009949, 0.5377553304036459]]","[[0.0, 354.28608, 137.143296, 429.714432], [436.571136, 345.14304, 546.285568, 413.71392000000003], [797.714432, 329.14252799999997, 973.714432, 447.99974399999996]]",<class 'list'>,"[[0.0, 0.46131000000000005, 0.133929, 0.559524], [0.426339, 0.449405, 0.533482, 0.53869], [0.779018, 0.428571, 0.950893, 0.583333]]","[[0.17440604287083458, 0.9781860376743508, 0.4504292517679896], [0.47029596721452493, 0.44500472860564744, 0.9861171804760666], [0.9930177780136226, 0.174461094900257, 0.470987812141864]]","[0.9781860376743508, 0.9861171804760666, 0.9930177780136226]",3,0.9857736653880133
90,5e48ec82725f5272.jpg,/Zebra/5e48ec82725f5272.jpg,683,1024,"[[268.016357421875, 514.6690063476562, 397.1435546875, 616.7081298828125], [812.5065307617188, 489.2627868652344, 947.56884765625, 595.3221435546875], [611.4998779296875, 499.60919189453125, 683.2079467773438, 612.8699340820312], [85.41966247558594, 495.69647216796875, 183.97677612304688, 594.8405151367188], [173.5677947998047, 477.236328125, 232.0701141357422, 610.7205200195312]]","[[0.2617347240447998, 0.7535417369658217, 0.3878355026245117, 0.9029401608825952], [0.793463408946991, 0.7163437582214266, 0.9253602027893066, 0.8716283214563506], [0.5971678495407104, 0.7314922282496797, 0.6671952605247498, 0.8973205477042917], [0.08341763913631439, 0.7257635024421212, 0.17966482043266296, 0.8709231553978313], [0.16949979960918427, 0.6987354730966325, 0.22663097083568573, 0.8941735285791087]]","[[80.0, 477.330942, 236.16, 618.2877990000001], [262.4, 513.210981, 402.56, 623.413714], [611.2, 498.474573, 682.24, 619.569107], [817.28, 486.942118, 947.2, 597.1441679999999]]",<class 'list'>,"[[0.078125, 0.698874, 0.230625, 0.9052530000000001], [0.25625, 0.7514069999999999, 0.393125, 0.9127580000000001], [0.596875, 0.729831, 0.66625, 0.9071290000000001], [0.798125, 0.712946, 0.925, 0.8742959999999999]]","[[0.7088516923756663, 0.2303024428250182, 0.3888250279010278, 0.9029211484059678, 0.9087306661234119], [0.980328528911272, 0.34339371939074453, 0.5508899541232439, 0.6704522562609937, 0.7517447659679893], [0.5529365595387316, 0.6347056810689273, 0.9891206374582644, 0.3595980072321424, 0.4097622791021539], [0.3403098365954323, 0.9903867551770443, 0.6354347692450396, 0.2054034476831993, 0.23985388386509252]]","[0.9087306661234119, 0.980328528911272, 0.9891206374582644, 0.9903867551770443]",4,0.9671416469174984
91,08e0bc3c3ea7054c.jpg,/Zebra/08e0bc3c3ea7054c.jpg,768,1024,"[[183.2502899169922, 118.0072250366211, 897.7708129882812, 619.1014404296875]]","[[0.17895536124706268, 0.15365524093310037, 0.8767293095588684, 0.8061216672261556]]","[[179.84, 103.040256, 889.6, 613.119744]]",<class 'list'>,"[[0.175625, 0.134167, 0.86875, 0.798333]]",[[0.9772079939369502]],[0.9772079939369502],1,0.9772079939369502
92,5d0ba8af4e4e2485.jpg,/Zebra/5d0ba8af4e4e2485.jpg,768,1024,"[[15.962206840515137, 5.382128715515137, 518.21875, 493.9849548339844], [709.6434326171875, 2.9590821266174316, 1023.5480346679688, 541.10107421875], [345.70489501953125, 3.3580565452575684, 871.5465087890625, 513.19189453125]]","[[0.015588092617690563, 0.007007980098327001, 0.506072998046875, 0.6432095766067505], [0.6930111646652222, 0.003852971519033114, 0.9995586276054382, 0.7045586903889974], [0.337602436542511, 0.004372469459970792, 0.8511196374893188, 0.6682186126708984]]","[[11.52, 0.0, 1023.36, 539.52]]",<class 'list'>,"[[0.01125, 0.0, 0.999375, 0.7025]]","[[0.7204993398184062, 0.6550154066672967, 0.7439944885618106]]",[0.7439944885618106],1,0.7439944885618106
93,340aa24e1458612d.jpg,/Zebra/340aa24e1458612d.jpg,768,1024,"[[68.1211929321289, 93.1151351928711, 423.5140075683594, 632.1978759765625]]","[[0.06652460247278214, 0.12124366561571757, 0.41358789801597595, 0.8231743176778158]]","[[69.972992, 93.866496, 416.427008, 636.5867519999999]]",<class 'list'>,"[[0.068333, 0.122222, 0.406667, 0.8288889999999999]]",[[0.9896471772506903]],[0.9896471772506903],1,0.9896471772506904
94,4f17520e02f45b58.jpg,/Zebra/4f17520e02f45b58.jpg,1024,683,"[[0.0, 0.02070312574505806, 619.3504638671875, 1021.8968505859375]]","[[0.0, 2.021789623540826e-05, 0.9068088782828514, 0.9979461431503296]]","[[0.0, 2.275328, 610.146439, 1021.724672]]",<class 'list'>,"[[0.0, 0.002222, 0.8933329999999999, 0.997778]]",[[0.9917549491477486]],[0.9917549491477486],1,0.9917549491477486
95,7eb8074a4da415c4.jpg,/Zebra/7eb8074a4da415c4.jpg,715,1024,"[[685.3118896484375, 278.47979736328125, 956.4615478515625, 526.31396484375], [184.4770965576172, 243.8789825439453, 480.2395935058594, 554.9122314453125], [427.4419860839844, 300.10369873046875, 692.837890625, 542.0208740234375]]","[[0.6692498922348022, 0.3894822340745192, 0.9340444803237915, 0.7361034473339161], [0.18015341460704803, 0.341089486075448, 0.4689839780330658, 0.776101023000437], [0.417423814535141, 0.4197254527698864, 0.6765995025634766, 0.7580711524803322]]","[[181.740544, 240.28718999999998, 963.42016, 548.9484]]",<class 'list'>,"[[0.177481, 0.336066, 0.94084, 0.76776]]","[[0.6746437581214917, 0.725242405208737, 0.6675190955345855]]",[0.725242405208737],1,0.725242405208737
96,6405ff4b12bea243.jpg,/Zebra/6405ff4b12bea243.jpg,672,1024,"[[496.5562438964844, 187.1123504638672, 971.0009765625, 543.9769897460938], [25.17919921875, 176.98428344726562, 463.84051513671875, 593.2859497070312], [298.00738525390625, 211.90902709960938, 630.4666748046875, 573.8001708984375]]","[[0.4849182069301605, 0.2784409977140881, 0.9482431411743164, 0.8094895680745443], [0.024589061737060547, 0.2633694694155738, 0.4529692530632019, 0.8828659965878441], [0.2910228371620178, 0.3153408141363235, 0.6156901121139526, 0.8538693019321987]]","[[28.8, 176.639904, 970.88, 592.6401599999999]]",<class 'list'>,"[[0.028125, 0.262857, 0.948125, 0.8819049999999999]]","[[0.7206235554692425, 0.7401819273444931, 0.6556187968190782]]",[0.7401819273444931],1,0.7401819273444931
97,735ee56f5e08f806.jpg,/Zebra/735ee56f5e08f806.jpg,683,1024,"[[183.94497680664062, 64.8643569946289, 466.3828125, 659.0404052734375]]","[[0.17963376641273499, 0.094969775980423, 0.45545196533203125, 0.9649200662861457]]","[[179.84, 58.304978, 467.2, 652.245876]]",<class 'list'>,"[[0.175625, 0.085366, 0.45625, 0.9549719999999999]]",[[0.9859027673093176]],[0.9859027673093176],1,0.9859027673093176
98,26330d111af162d1.jpg,/Zebra/26330d111af162d1.jpg,681,1024,"[[580.8880615234375, 248.43789672851562, 920.2369384765625, 648.4293823242188]]","[[0.5672734975814819, 0.36481335789796715, 0.8986688852310181, 0.9521723675832875]]","[[581.12, 250.49018700000002, 923.52, 649.6086240000001]]",<class 'list'>,"[[0.5675, 0.367827, 0.901875, 0.9539040000000001]]",[[0.9944542211421529]],[0.9944542211421529],1,0.9944542211421528
99,0581b832a4a0ebdd.jpg,/Zebra/0581b832a4a0ebdd.jpg,1024,683,"[[110.6876449584961, 7.714257717132568, 408.5563049316406, 980.8590087890625]]","[[0.16206097358491375, 0.007533454801887274, 0.5981790701780976, 0.9578701257705688]]","[[112.765349, 19.84, 405.571547, 942.08]]",<class 'list'>,"[[0.165103, 0.019375, 0.593809, 0.92]]",[[0.9694815860612988]],[0.9694815860612988],1,0.9694815860612988
100,70579db14b07f05d.jpg,/Zebra/70579db14b07f05d.jpg,680,1024,"[[3.776171922683716, 0.0, 599.5205078125, 496.7197265625], [489.8760681152344, 0.0, 902.3385009765625, 542.7614135742188], [0.0, 3.1446776390075684, 207.06747436523438, 518.9327392578125]]","[[0.0036876678932458162, 0.0, 0.5854692459106445, 0.7304701861213235], [0.47839459776878357, 0.0, 0.8811899423599243, 0.7981785493738511], [0.0, 0.0046245259397170125, 0.2022143304347992, 0.763136381261489]]","[[0.0, 0.0, 904.96, 515.44272]]",<class 'list'>,"[[0.0, 0.0, 0.88375, 0.758004]]","[[0.826546917172732, 0.7322215674088357, 0.6353401089668604]]",[0.826546917172732],1,0.826546917172732
101,10bdcf2efda98c9a.jpg,/Zebra/10bdcf2efda98c9a.jpg,716,1024,"[[451.65234375, 81.6142349243164, 971.5851440429688, 712.6495971679688]]","[[0.4410667419433594, 0.11398636162614023, 0.9488136172294617, 0.9953206664357106]]","[[453.00019199999997, 63.999660000000006, 958.0001279999999, 714.9997480000001]]",<class 'list'>,"[[0.44238299999999997, 0.089385, 0.9355469999999999, 0.9986030000000001]]",[[0.9760023858568758]],[0.9760023858568758],1,0.9760023858568758
102,0e1de88d792ac722.jpg,/Zebra/0e1de88d792ac722.jpg,681,1024,"[[9.796289443969727, 10.273290634155273, 899.7574462890625, 636.3984985351562], [0.0, 2.552734375, 406.30279541015625, 453.4624938964844], [475.2705993652344, 187.70083618164062, 888.5857543945312, 612.888427734375]]","[[0.009566688910126686, 0.015085595644868242, 0.8786693811416626, 0.9345058715641061], [0.0, 0.0037485086270190896, 0.3967800736427307, 0.6658773772341915], [0.4641314446926117, 0.27562531010519914, 0.8677595257759094, 0.8999830069520925]]","[[0.0, 0.0, 912.0, 631.670403]]",<class 'list'>,"[[0.0, 0.0, 0.890625, 0.9275629999999999]]","[[0.9773987313389471, 0.6370576653834313, 0.6256331338619088]]",[0.9773987313389471],1,0.9773987313389472
103,06cf806292981f43.jpg,/Zebra/06cf806292981f43.jpg,1024,678,"[[48.286277770996094, 541.9918823242188, 343.887939453125, 821.8780517578125], [460.5914611816406, 430.88751220703125, 615.897216796875, 548.5001831054688], [46.74006271362305, 428.1431579589844, 132.3778533935547, 550.4691162109375]]","[[0.07121869877728038, 0.5292889475822449, 0.5072093502258481, 0.8026152849197388], [0.6793384383210038, 0.42078858613967896, 0.9084029746266593, 0.5356447100639343], [0.06893814559531423, 0.4181085526943207, 0.1952475713769243, 0.5375674962997437]]","[[49.29738, 542.08, 347.00311200000004, 828.8], [51.218154, 427.52, 129.96582, 553.6], [459.042612, 428.8, 623.5810080000001, 551.68]]",<class 'list'>,"[[0.07271, 0.529375, 0.511804, 0.809375], [0.075543, 0.4175, 0.19169, 0.540625], [0.677054, 0.41875, 0.9197360000000001, 0.53875]]","[[0.9904556856453288, 0.35277098097490606, 0.5741451394976121], [0.5779062076349647, 0.2782797614180198, 0.9877716207856111], [0.3517679798608099, 0.9844994571925347, 0.27968782032247325]]","[0.9904556856453288, 0.9877716207856111, 0.9844994571925347]",3,0.9875755878744916
104,0706b380bc6df555.jpg,/Zebra/0706b380bc6df555.jpg,683,1024,"[[0.0, 5.25146484375, 406.21881103515625, 621.2291259765625], [425.4707946777344, 78.3685531616211, 648.0745239257812, 529.55517578125]]","[[0.0, 0.007688821147510981, 0.3966980576515198, 0.909559481664074], [0.415498822927475, 0.1147416590946136, 0.6328852772712708, 0.775337007000366]]","[[0.0, 1.9219620000000002, 402.56, 617.0064910000001], [421.76, 73.041386, 647.04, 524.744119]]",<class 'list'>,"[[0.0, 0.002814, 0.393125, 0.9033770000000001], [0.411875, 0.10694200000000001, 0.631875, 0.7682929999999999]]","[[0.9916640584366666, 0.5329982164752196], [0.5369575491251227, 0.9873576846023326]]","[0.9916640584366666, 0.9873576846023326]",2,0.9895108715194996
105,07a20d82fabb7b90.jpg,/Zebra/07a20d82fabb7b90.jpg,768,1024,"[[111.67070007324219, 2.089550733566284, 1024.0, 767.4866333007812], [29.802539825439453, 0.18125000596046448, 1024.0, 762.9674682617188]]","[[0.10905341804027557, 0.002720769184331099, 1.0, 0.999331553777059], [0.029104042798280716, 0.00023600261192768812, 1.0, 0.9934472242991129]]","[[215.04, 0.0, 1023.36, 767.360256]]",<class 'list'>,"[[0.21, 0.0, 0.999375, 0.999167]]","[[0.9449887746195496, 0.9054429551604508]]",[0.9449887746195496],1,0.9449887746195496
106,216b8de65f7dd0eb.jpg,/Zebra/216b8de65f7dd0eb.jpg,1024,768,"[[0.0, 47.27070236206055, 768.0, 1024.0]]","[[0.0, 0.04616279527544975, 1.0, 1.0]]","[[0.0, 56.32, 767.360256, 1023.36]]",<class 'list'>,"[[0.0, 0.055, 0.999167, 0.999375]]",[[0.9947426341932626]],[0.9947426341932626],1,0.9947426341932626
107,8f717bf7a85db2a5.jpg,/Zebra/8f717bf7a85db2a5.jpg,1024,732,"[[118.73388671875, 110.97245788574219, 732.0, 979.0045166015625], [459.2049865722656, 0.2557128965854645, 731.5916748046875, 320.9808349609375]]","[[0.16220476327698088, 0.1083715409040451, 1.0, 0.9560590982437134], [0.6273292166287782, 0.00024971962557174265, 0.9994421786949282, 0.3134578466415405]]","[[121.679628, 5.76, 731.3595, 901.12]]",<class 'list'>,"[[0.166229, 0.005625, 0.999125, 0.88]]","[[0.9060310104685578, 0.5210311879850634]]",[0.9060310104685578],1,0.9060310104685578
108,12a8a7d854cc87e8.jpg,/Zebra/12a8a7d854cc87e8.jpg,768,1024,"[[115.9027328491211, 79.18156433105469, 967.8392333984375, 768.0]]","[[0.11318626254796982, 0.10310099522272746, 0.9451555013656616, 1.0]]","[[121.6, 74.24025599999999, 929.28, 767.360256]]",<class 'list'>,"[[0.11875, 0.09666699999999999, 0.9075, 0.999167]]",[[0.9727579299423196]],[0.9727579299423196],1,0.9727579299423196
109,0d1c7e20bd9d8fe2.jpg,/Zebra/0d1c7e20bd9d8fe2.jpg,768,1024,"[[455.27471923828125, 92.1900405883789, 680.5934448242188, 572.3204956054688], [563.9002075195312, 181.112060546875, 940.8263549804688, 546.3623657226562], [151.36099243164062, 156.99081420898438, 512.2069091796875, 510.44207763671875], [379.89715576171875, 99.48905944824219, 937.2849731445312, 566.6959838867188]]","[[0.44460421800613403, 0.1200391153494517, 0.6646420359611511, 0.7452089786529541], [0.5506837964057922, 0.2358229955037435, 0.918775737285614, 0.711409330368042], [0.14781346917152405, 0.2044151226679484, 0.5002020597457886, 0.6646381219228109], [0.37099331617355347, 0.12954304615656534, 0.9153173565864563, 0.7378853956858317]]","[[148.800512, 90.399744, 944.7997439999999, 572.7997439999999]]",<class 'list'>,"[[0.145313, 0.117708, 0.9226559999999999, 0.7458329999999999]]","[[0.6851932249473288, 0.6976232019254598, 0.6824356242651494, 0.8583372030933818]]",[0.8583372030933818],1,0.8583372030933818
110,efcf0b6eb7a99022.jpg,/Zebra/efcf0b6eb7a99022.jpg,683,1024,[],[],"[[0.0, 104.43616399999999, 1023.36, 682.3593460000001]]",<class 'list'>,"[[0.0, 0.152908, 0.999375, 0.9990620000000001]]",[[]],[0],1,0.0
111,6e4b1f3adda789a3.jpg,/Zebra/6e4b1f3adda789a3.jpg,814,1024,"[[584.0866088867188, 74.15339660644531, 1000.0948486328125, 800.5723876953125], [39.750732421875, 28.360742568969727, 468.26300048828125, 813.5872802734375], [359.34796142578125, 53.76935958862305, 666.1979370117188, 812.990234375]]","[[0.5703970789909363, 0.0910975388285569, 0.976655125617981, 0.9835041617878532], [0.038819074630737305, 0.034841207087186396, 0.45728808641433716, 0.9994929733088913], [0.3509257435798645, 0.06605572431034773, 0.6505839228630066, 0.9987595016891891]]","[[0.0, 30.100906000000005, 1002.24, 813.3593819999999]]",<class 'list'>,"[[0.0, 0.036979000000000005, 0.97875, 0.9992129999999998]]","[[0.6853899869123343, 0.7162184355459634, 0.646923184002621]]",[0.7162184355459634],1,0.7162184355459634
112,44af44ea342a9d3f.jpg,/Zebra/44af44ea342a9d3f.jpg,768,1024,"[[251.9174041748047, 1.8615233898162842, 593.9168090820312, 709.1785888671875], [352.8499755859375, 5.036450386047363, 590.6066284179688, 711.17724609375]]","[[0.2460130900144577, 0.0024238585804899535, 0.5799968838691711, 0.923409620920817], [0.3445800542831421, 0.006557878106832504, 0.5767642855644226, 0.9260120391845703]]","[[246.4, 4.479744, 588.8, 714.24], [252.16, 5.76, 588.8, 709.119744]]",<class 'list'>,"[[0.240625, 0.0058330000000000005, 0.575, 0.93], [0.24625, 0.0075, 0.575, 0.923333]]","[[0.9871186084406941, 0.918624484670725], [0.9934047394481432, 0.9231542650978813]]","[0.9871186084406941, 0.9934047394481432]",2,0.9902616739444188
113,9f2c062429145a17.jpg,/Zebra/9f2c062429145a17.jpg,683,1024,"[[0.0, 0.95458984375, 546.1982421875, 669.50390625]]","[[0.0, 0.0013976425237920936, 0.5333967208862305, 0.9802399798682284]]","[[0.0, 0.0, 1023.36, 682.3593460000001]]",<class 'list'>,"[[0.0, 0.0, 0.999375, 0.9990620000000001]]",[[0.7591807763179605]],[0.7591807763179605],1,0.7591807763179605
114,0338a7c30586ba54.jpg,/Zebra/0338a7c30586ba54.jpg,1024,1024,"[[27.025854110717773, 1.89453125, 824.1422729492188, 1023.2150268554688]]","[[0.026392435654997826, 0.001850128173828125, 0.8048264384269714, 0.9992334246635437]]","[[0.0, 0.0, 850.56, 1023.36]]",<class 'list'>,"[[0.0, 0.0, 0.830625, 0.999375]]",[[0.9705223038692823]],[0.9705223038692823],1,0.9705223038692824
115,3481585399b3af45.jpg,/Zebra/3481585399b3af45.jpg,683,1024,"[[276.2922668457031, 90.6732406616211, 786.96337890625, 624.1910400390625]]","[[0.26981666684150696, 0.13275730697162677, 0.7685189247131348, 0.9138961054744692]]","[[275.84, 91.62171800000002, 785.28, 612.521913]]",<class 'list'>,"[[0.269375, 0.13414600000000002, 0.766875, 0.896811]]",[[0.9882543579226699]],[0.9882543579226699],1,0.98825435792267
116,90082f59dcb9a567.jpg,/Zebra/90082f59dcb9a567.jpg,700,1024,"[[24.597850799560547, 6.644335746765137, 971.7454833984375, 681.8408203125]]","[[0.024021338671445847, 0.00949190820966448, 0.9489701986312866, 0.9740583147321429]]","[[21.76, 5.1190999999999995, 981.12, 689.7625]]",<class 'list'>,"[[0.02125, 0.007312999999999999, 0.958125, 0.9853750000000001]]",[[0.9870619621858615]],[0.9870619621858615],1,0.9870619621858616
